k,x1,x2,f,grad_norm,error
164,3.0584609464400185,0.5097123975974973,1.1715356973809145e-05,0.002527105099066811,0.059262238615787936
165,3.0584426288545816,0.5097473777578163,1.1667653114535797e-05,0.0008724282728146302,0.05924991342261986
166,3.0575877306931645,0.5095145431426206,1.1248627669698717e-05,0.006259611241635704,0.05836842688989678
167,3.057560154643109,0.5096083816121407,1.0985229066185202e-05,0.0012285254404553801,0.0583565968828131
168,3.0575194960636454,0.5095552385486359,1.098149050067051e-05,0.0025271699059157215,0.05830776115695966
169,3.0575017251134535,0.509590500693354,1.0934304922193722e-05,0.0008396329476421996,0.058296021258507816
170,3.0566982318953326,0.5093442664913089,1.07344530280125e-05,0.007849184117154526,0.05746307350218498
171,3.0566670704150525,0.5094628851689613,1.0323681429657399e-05,0.0014168525934533196,0.0574517455361059
172,3.0566491838837,0.5094292750136128,1.030392279958462e-05,0.0012421536714323658,0.05742857530856566
173,3.0566218636963933,0.5094568501893715,1.0292880863795409e-05,0.0015116659883347243,0.05740616224724624
174,3.0557306496736896,0.5093948558979836,1.005431182089485e-05,0.007684098404749797,0.05651697647959764
175,3.055739783969701,0.5092751398265688,9.660884955274151e-06,0.0013773784857848315,0.05650620971000758
176,3.0557131644842688,0.5093008010730266,9.642945423640173e-06,0.0012115527289065587,0.05648417121151022
177,3.0556972757001364,0.5092664353403177,9.633295724912381e-06,0.0014802475712798364,0.05646284924030394
178,3.0548735602723323,0.5090376318103993,9.486374289371718e-06,0.008015664924848448,0.05561282591005084
179,3.054842990591065,0.5091590885747623,9.059023183299851e-06,0.0014079395593390748,0.055602540593861244
180,3.0548274563233444,0.5091247552178827,9.042565561587025e-06,0.0012508643097480267,0.055581571808239784
181,3.054801921750683,0.5091543520989008,9.034937697403534e-06,0.0015456477125359097,0.05556125259493936
182,3.0543875305120376,0.5091433030951482,8.97284056981628e-06,0.005675447463005185,0.055150734053932296
183,3.05439223460736,0.5090547490841135,8.756874904009502e-06,0.0010861551070974794,0.055140762295767795
184,3.054368480399057,0.5090721649539612,8.741693436901326e-06,0.0009291176486435732,0.05512019446495582
185,3.0543524235427806,0.5090479739571949,8.731385147998599e-06,0.0010934627739631483,0.05510037910671656
186,3.0528693278612886,0.5087507450705594,7.946072958853492e-06,0.0045731833693222505,0.05358863095652238
187,3.0528486899076896,0.5088191558401718,7.805148181368323e-06,0.0009174060119958086,0.053579488003268325
188,3.052816747063807,0.5087804840965997,7.799830902483676e-06,0.00182046738661196,0.05354162559516459
189,3.0528033558573733,0.5088055795623888,7.774935261098341e-06,0.0006404174708079879,0.05353253796738911
190,3.052168632710649,0.5086428844632143,7.503846628252197e-06,0.003921032694069387,0.05287972854263803
191,3.0521500300009494,0.5087012580753449,7.399671934676432e-06,0.0008252032374682923,0.05287095158207085
192,3.0521184668961086,0.5086684610690082,7.390073007362694e-06,0.00151041229859026,0.05283442825379748
193,3.0520940392166684,0.5087088487497804,7.389948259188846e-06,0.001924604458573365,0.05281697613887358
194,3.0520925581961325,0.5087090340749815,7.389942359054265e-06,0.0019548108274305997,0.05281554594943268
195,3.052088774630979,0.5086787254024022,7.361943388323313e-06,0.0006297879947679586,0.05280682453213036
196,3.0514654787838675,0.5086744538048212,7.353432525820143e-06,0.007002184790288353,0.05219139445602788
197,3.051475122886376,0.5085654705463726,7.027621186359688e-06,0.001216424184551531,0.052182904881276006
198,3.051453512128372,0.5085897549165156,7.016293109901134e-06,0.0010868938284064186,0.05216558060513025
199,3.0514417980494897,0.5085578734024951,7.011625653212032e-06,0.0013511979088143538,0.05214878506482786
200,3.0511135598373054,0.5084473681008117,7.010000336047821e-06,0.005337168992121235,0.05180689169475821
201,3.0510917964186706,0.5085278714568933,6.81973024535588e-06,0.0009827284668463315,0.0517986124608775
202,3.0510783641523833,0.5085050430348702,6.809191448202828e-06,0.0008539422140664651,0.051781609105052646
203,3.051058699603995,0.5085230827635561,6.80276861625608e-06,0.0010275899744744863,0.05176517888547693
204,3.0497746490334685,0.5084014352135883,6.539992108349099e-06,0.007646885689880973,0.050478706402334525
205,3.04978675301161,0.5082825672920769,6.152401369740223e-06,0.0012880430862992744,0.05047099856736387
206,3.0497663045812544,0.5083100781975384,6.142835916895642e-06,0.0011703339990366288,0.05045535126548409
207,3.0497567829360492,0.5082747664710475,6.140979713753612e-06,0.0014792499353185713,0.05044015472116925
208,3.04971941171779,0.508258922092573,6.138398290227003e-06,0.002154125485665728,0.05040069142079619
209,3.049706546283013,0.5082900244355141,6.1056888032051395e-06,0.0005851406186213825,0.050393107152930564
210,3.0495853456770603,0.5082259425077246,6.097995468059059e-06,0.0029144492556097776,0.050263034489114886
211,3.0495705481065998,0.5082690095009833,6.039917704892847e-06,0.0006578470442444847,0.050255504750386044
212,3.0495425193510615,0.5082451547316157,6.029505164152393e-06,0.0010650880882657017,0.050223936526307696
